website_name,product_name,product_image,brand,category,subcategory,price,original_price,discount_percent,rating,review_count,size_options,color,fit_type,fabric,sleeve_type,pattern,description,availability,seller,product_url,scrape_date
Myntra,Mast & Harbour Relaxed Fit Pure Cotton Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2026/JUNE/24/NZNeSUAO_d88541f6f9ac4bf0bd0919e27bdfe2e7.jpg",Mast & Harbour,Apparel,Shirts,659,1999,67,3.8,8,"S, M, L, XL",White,Regular Fit,Cotton,Long Sleeves,Solid,"Off-white solid opaque casual shirt, has a spread collar, button placket, long drop-shoulder sleeves and curved hem&nbsp; Disclaimer: This model is AI generated Fit: Relaxed Fit The model (height 5'8) is wearing a size S 100% Cotton&nbsp; Machine Wash Wash care: Machine Wash",InStock,Sane Retails Private Limited,https://www.myntra.com/Shirts/Mast+%26+Harbour/Mast--Harbour-Relaxed-Fit-Pure-Cotton-Casual-Shirt/40243376/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Style Quotient Plus Size Striped Smart Formal Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/23654826/2023/6/16/bdddaff4-27ad-4d77-a1a4-dd0992afa8811686916804971StyleQuotientWomenBlueSmartOpaqueStripedFormalShirt1.jpg",Style Quotient,Apparel,Shirts,749,1499,50,4.3,1507,"XXL, 3XL, 4XL, 5XL",Blue,Regular Fit,Polycotton,Long Sleeves,Striped,"Blue vertical stripes striped opaque Formal shirt ,has a spread collar, button placket, long roll-up sleeves, high-low hem Brand Fit: Smart Fit: Regular Fit The model (height 5'8) is wearing a size S Plus Size Poly Cotton Machine Wash Wash care: Machine Wash",InStock,Savadika Retail Private Limited,https://www.myntra.com/Shirts/Style+Quotient/Style-Quotient-Plus-Size-Striped-Smart-Formal-Shirt/23654826/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Style Quotient Smart Long Sleeves Opaque Formal Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/27353678/2024/2/5/d80bdaf4-eae4-4425-b624-f5d20a0b2aca1707107663345StyleQuotientWomenSmartOpaqueFormalShirt1.jpg",Style Quotient,Apparel,Shirts,584,1499,61,4.6,353,"S, M, L, XL",Navy Blue,Regular Fit,Polycotton,Long Sleeves,Solid,"Navy blue solid opaque Formal shirt ,has a spread collar, button placket, na pocket, long regular sleeves, curved hem Brand Fit: Smart Fit: Regular Fit The model (height 5'8) is wearing a size S Polycotton Machine Wash Wash care: Machine Wash",InStock,Savadika Retail Private Limited,https://www.myntra.com/Shirts/Style+Quotient/Style-Quotient-Smart-Long-Sleeves-Opaque-Formal-Shirt/27353678/buy,2026-06-26T05:32:19.624356+00:00
Myntra,The Roadster Lifestyle Co. Striped Oversized Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/34138022/2025/7/2/5c5cd3b0-7c90-4e87-acfb-78880b030b111751440690236-Womens-Oversize-Long-Sleeve-Striped-Shirt-9361751440689571-1.jpg",Roadster,Apparel,Shirts,599,1799,67,4.4,19139,"S, M, L, XL",White,Oversized,Cotton,Long Sleeves,Striped,"White vertical stripes striped opaque Casual shirt ,has a spread collar, button placket, long regular sleeves, curved hem Brand Fit: Fit: Relaxed Fit The model (height 5'8) is wearing a size S 100% COTTON Machine Wash Wash care: Machine Wash",InStock,FRACTAL INDUSTRIES LIMITED,https://www.myntra.com/Shirts/Roadster/The-Roadster-Lifestyle-Co-Striped-Oversized-Shirt/34138022/buy,2026-06-26T05:32:19.624356+00:00
Myntra,The Roadster Lifestyle Co. Solid Regular Fit Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/33439613/2025/5/6/2749dbf1-ad24-4e60-b1d5-e3d6cc01ee6d1746531724583-The-Life-Co-Pure-Cotton-Wrap-Style-Casual-Shirt-357174653172-1.jpg",Roadster,Apparel,Shirts,869,1899,54,4.4,9788,"XS, S, M, L, XL, XXL",Brown,Regular Fit,Cotton,Long Sleeves,Solid,"Brown solid opaque Casual shirt ,has a spread collar, button placket, 1 pocket, long regular sleeves, straight hem Brand Fit: Classic Fit: Regular Fit The model (height 5'8) is wearing a size S 100% Cotton MACHINE WASH Wash care: Machine Wash",InStock,STREAMLINE APPARELS PRIVATE LIMITED,https://www.myntra.com/Shirts/Roadster/The-Roadster-Lifestyle-Co-Solid-Regular-Fit-Shirt/33439613/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Style Quotient Smart Regular Fit Opaque Formal Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/25770032/2023/11/4/9f71ed5b-7d19-4d30-8da5-5a081d3f88aa1699106381218StyleQuotientWomenBeigeSmartOpaqueFormalShirt1.jpg",Style Quotient,Apparel,Shirts,659,1499,56,4.4,2525,"S, M, L, XL",Beige,Regular Fit,Polyester,Long Sleeves,Solid,"Beige solid opaque Formal shirt ,has a spread collar, button placket, long regular sleeves, curved hem Brand Fit: Smart Fit: Regular Fit The model (height 5'8) is wearing a size S Polyester Machine Wash Wash care: Machine Wash",InStock,Savadika Retail Private Limited,https://www.myntra.com/Shirts/Style+Quotient/Style-Quotient-Smart-Regular-Fit-Opaque-Formal-Shirt/25770032/buy,2026-06-26T05:32:19.624356+00:00
Myntra,HERE&NOW Women Relaxed Fit Solid Spread Collar Cotton Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2025/JULY/23/cfn6PRlA_4e55facd8fe1404680270d0b0970936c.jpg",HERE&NOW,Apparel,Shirts,749,2299,67,4.1,429,"S, M, L, XL, XXL",Navy Blue,Relaxed Fit,Cotton,Long Sleeves,Solid,Navy blue opaque casual shirt for women Spread collar Button placket Straight hemline Solid Longline length Long sleeves Relaxed Fit The model (height 5.8') is wearing a size S Cotton Machine Wash Wash care: Machine Wash,InStock,Sixth Sense,https://www.myntra.com/Shirts/HERE%26NOW/HERENOW-Women-Relaxed-Fit-Solid-Spread-Collar-Cotton-Casual-Shirt/35918055/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Anouk Women Floral Printed Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2026/APRIL/11/gYxQpCL7_1e989247f5514cce97ea3e044d35350a.jpg",Anouk,Apparel,Shirts,775,2299,66,4.4,33,"XS, S, M, XL, XXL",Black,Relaxed Fit,Viscose Rayon,Long Sleeves,Printed,"Black Floral Printed Casual shirts ,has a Spread Collar, Button and Loop, Long Regular Sleeves, Curved hem Brand Fit: Fit: Relaxed Fit The model (height 5'8) is wearing a size S Viscose Rayon Machine Wash Wash care: Machine Wash",InStock,Mokksha Designs,https://www.myntra.com/Shirts/Anouk/Anouk-Women-Floral-Printed-Casual-Shirt/41321555/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Roadster Women Blue Regular Fit Faded Antiviral Protective Finish Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/12525054/2020/10/14/bacb446d-b1c0-42d4-a315-3abe6a1317a31602656765200-Roadster-Women-Shirts-7321602656762448-1.jpg",Roadster,Apparel,Shirts,720,1999,64,4.3,2401,"XS, S, M, L, XL",Blue,Regular Fit,Cotton,Long Sleeves,Faded,"Blue faded casual denim shirt, has a spread collar, long sleeves, zip, curved hem, and 2 flap pockets Features: This HEIQ viroblock treated jeans helps to reduce the risk of viral and bacterial persistence on contacted surfaces and objects thereby lowering the potential of transmission. This antiviral finish effectiveness has been tested as active against most of the viruses, including SARS-CoV-2 (COVID 19). The model (height 5'8"") is wearing a size S This cotton tee from Roadster will add an extra layer of warmth to your outfit. This shirt makes a great match for slim jeans and leather boots when you're heading to a party with your friends. Material: 100% Cotton Machine Wash Wash care: Machine Wash",InStock,Savadika Retail Private Limited,https://www.myntra.com/Shirts/Roadster/Roadster-Women-Blue-Regular-Fit-Faded-Antiviral-Protective-Finish-Casual-Shirt/12525054/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Style Quotient Women Smart Spread Collar Solid Cotton Formal Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2024/JULY/30/bCR6id3g_0fa18dc8df37461986d10a6fcc174209.jpg",Style Quotient,Apparel,Shirts,629,1399,55,4.3,720,"S, M, L, XL",White,Regular Fit,Cotton,Long Sleeves,Solid,White opaque formal shirt Spread collar Concealed button placket Long sleeves Curved hemline Regular Fit The model (height 5.8') is wearing a size S Cotton Hand Wash Wash care: Hand Wash,InStock,Savadika Retail Private Limited,https://www.myntra.com/Shirts/Style+Quotient/Style-Quotient-Women-Smart-Spread-Collar-Solid-Cotton-Formal-Shirt/30407974/buy,2026-06-26T05:32:19.624356+00:00
Myntra,CORSICA Women Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2026/APRIL/16/n2smLRbV_9a6b0361ad4b4591adf44ab6feb7e631.jpg",CORSICA,Apparel,Shirts,699,1499,53,3.6,78,"S, M, L, XL, XXL, 3XL",Blue,Regular Fit,Denim,Short Sleeves,Solid,"Blue Solid Opaque Casual shirts ,has a Spread Collar, Button Placket, 2 Patch pocket, Short Regular Sleeves, Curved hem Brand Fit: Fit: Regular Fit The model (height 5'8) is wearing a size S 100% denim and machine wash only Wash care: Machine Wash",InStock,SPENSE CLOTHING,https://www.myntra.com/Shirts/CORSICA/CORSICA-Women-Casual-Shirt/41433679/buy,2026-06-26T05:32:19.624356+00:00
Myntra,SASSAFRAS Women Slim Fit Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2026/FEBRUARY/2/X7v0p7py_55c27967b5e84d27a7ac95f11c321bb0.jpg",SASSAFRAS,Apparel,Shirts,989,1799,45,4.4,158,"S, M, L, XL, XXL",Blue,Slim Fit,Denim,Long Sleeves,Solid,"Blue Solid Opaque Casual shirts ,has a Spread Collar, Button Placket, NA pocket, Long Regular Sleeves, Curved hem Brand Fit: Fit: Slim Fit The model (height 5'8) is wearing a size S Denim, 100% Cotton Wash care: Machine Wash",InStock,Sane Retails Private Limited,https://www.myntra.com/Shirts/SASSAFRAS/SASSAFRAS-Women-Slim-Fit-Casual-Shirt/39656545/buy,2026-06-26T05:32:19.624356+00:00
Myntra,The Roadster Life Co. Double-Breasted Pure Cotton Embroidered Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2025/DECEMBER/5/elKdorqq_59e3625b03b146a8a3f8e3dab8e45d1d.jpg",Roadster,Apparel,Shirts,948,2499,62,4.4,9788,"XS, S, M, L, XL, XXL",White,Regular Fit,Cotton,Long Sleeves,Self Design,"White conversational self design opaque Casual shirt ,has a spread collar, button placket, long regular sleeves, curved hem Brand Fit: Fit: Regular Fit The model (height 5'8) is wearing a size S 100% Cotton Machine wash Wash care: Machine Wash",InStock,STREAMLINE APPARELS PRIVATE LIMITED,https://www.myntra.com/Shirts/Roadster/The-Roadster-Life-Co-Double-Breasted-Pure-Cotton-Embroidered-Shirt/38361453/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Stylecast X Slyck Striped Pattern Cutaway Collar Extended Sleeves Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2025/JULY/23/hu38zAfv_c19825a3bfd3443db4fe5a9c0c7f18b9.jpg",Stylecast X Slyck,Apparel,Shirts,443,1199,63,4.1,5013,"XS, S, M, L, XL",White,Regular Fit,Polyester,Short Sleeves,Striped,White &amp; Black opaque casual shirt for women Spread collar Button placket Curved hemline Vertical striped Regular length Short sleeves Comfort Regular Fit The model (height 5.8') is wearing a size S Polyester Hand Wash Wash care: Hand Wash,InStock,Shreyash Retail Private Limited,https://www.myntra.com/Shirts/Stylecast+X+Slyck/Stylecast-X-Slyck-Striped-Pattern-Cutaway-Collar-Extended-Sleeves-Shirt/35925273/buy,2026-06-26T05:32:19.624356+00:00
Myntra,The Roadster Life Co. Oversized Fit Self Design Textured Pure Cotton Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2025/SEPTEMBER/5/OIDCzhLl_8bb439890ae146f18a7af4911be854a0.jpg",Roadster,Apparel,Shirts,684,1699,60,4.3,392,"XS, S, M, L, XL",Grey,Oversized,Cotton,Long Sleeves,Self Design,"Grey textured self design opaque casual shirt, has a spread collar, button placket, 1 patch pocket, long regular sleeves, curved hem Fit: Oversized The model (height 5'8) is wearing a size S 100% Cotton&nbsp; Machine Wash Wash care: Machine Wash",InStock,FRACTAL INDUSTRIES LIMITED,https://www.myntra.com/Shirts/Roadster/The-Roadster-Life-Co-Oversized-Fit-Self-Design-Textured-Pure-Cotton-Casual-Shirt/35735028/buy,2026-06-26T05:32:19.624356+00:00
Myntra,HERE&NOW Women White Regular Fit Solid Formal Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/7430908/2019/11/28/100f4a19-6998-4fbd-9df2-325ef45bb1c21574923655953-HERENOW-Women-White-Regular-Fit-Solid-Casual-Shirt-108157492-1.jpg",HERE&NOW,Apparel,Shirts,611,1699,64,4,1815,"XS, S, M, L, XL, XXL",White,Regular Fit,Cotton,Long Sleeves,Solid,"White solid casual shirt, has a spread collar, long sleeves, straight hem, The model (height 5'8"") is wearing a size S The cotton shirt from HERE&amp;NOW will keep you warm and stylish in cooler weather. Style yours with dark denims and leather-trimmed accessories for a chic party look. 100% Cotton Machine-wash Wash care: Machine Wash",InStock,Consulting Rooms Pvt Ltd,https://www.myntra.com/Shirts/HERE%26NOW/HERENOW-Women-White-Regular-Fit-Solid-Formal-Shirt/7430908/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Slenor Women Classic Relaxed Fit Solid Cuban Collar Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2025/MARCH/27/El3V6nSy_a83014f815794e90be41e14adb85ea96.jpg",Slenor,Apparel,Shirts,375,1999,81,4.1,714,"XS, M, L, XL",Brown,Relaxed Fit,Polycotton,Long Sleeves,Solid,Brown opaque casual shirt for women Cuban collar Button placket Curved hemline Solid Regular length Long sleeves Relaxed Fit&nbsp; The model (height 5.8') is wearing a size S Polycotton Machine Wash Wash care: Machine Wash,InStock,Slenor Apparels,https://www.myntra.com/Shirts/Slenor/Slenor-Women-Classic-Relaxed-Fit-Solid-Cuban-Collar-Casual-Shirt/33360435/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Tzelynn Embroidered Spread Collar Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2025/DECEMBER/23/MLyYNkws_e71fc9d4cbce4f45809dc83fd5e17bde.jpg",Tzelynn,Apparel,Shirts,589,1699,65,4.3,1818,"S, M, L, XL",Blue,Regular Fit,Viscose Rayon,Long Sleeves,Self Design,"White &amp; blue embroidered regular-fit casual shirt ,has a spread collar, button placket, long sleeves and straight hem The model (height 5'8"") is wearing a S Viscose Rayon Hand Wash Wash care: Hand Wash",InStock,VIVIDH IMPEX,https://www.myntra.com/Shirts/Tzelynn/Tzelynn-Embroidered-Spread-Collar-Casual-Shirt/38872378/buy,2026-06-26T05:32:19.624356+00:00
Myntra,THE FASHION HUB Women Slim Fit Striped Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2026/FEBRUARY/22/UDFb1jxj_b886152a1ee44c4cbdbc31d141de54a3.jpg",THE FASHION HUB,Apparel,Shirts,497,989,50,3.8,179,"S, M, L, XL, XXL, 3XL, 4XL, 5XL",Maroon,Slim Fit,Cotton,Long Sleeves,Striped,"Maroon Vertical Stripes Striped Opaque Casual shirts ,has a Spread Collar, Button Placket, Long Regular Sleeves, Curved hem Brand Fit: Fit: Slim Fit The model (height 5'8) is wearing a size S Gentle Machine Wash Wash care: Machine Wash",InStock,P.P. ENTERPRISES,https://www.myntra.com/Shirts/THE+FASHION+HUB/THE-FASHION-HUB-Women-Slim-Fit-Striped-Casual-Shirt/40236158/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Roadster Women Oversized Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/30257319/2024/10/7/a7219db4-330b-49aa-baa6-69e5f2d0c5961728301989658-Womens-Oversize-Long-Sleeve-Johny-Collar-Pue-Cotton-Shirt-57-1.jpg",Roadster,Apparel,Shirts,598,1499,60,4.3,6665,"S, M, L, XL",White,Oversized,Cotton,Long Sleeves,Solid,"White solid opaque Casual shirt ,has a spread collar, button placket, long drop-shoulder sleeves, curved hem Fit: Oversized The model (height 5'8) is wearing a size S 100% Cotton Machine Wash Wash care: Machine Wash",InStock,FRACTAL INDUSTRIES LIMITED,https://www.myntra.com/Shirts/Roadster/Roadster-Women-Oversized-Casual-Shirt/30257319/buy,2026-06-26T05:32:19.624356+00:00
Myntra,The Roadster Life Co. Pure Cotton Classic Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2025/DECEMBER/11/K9qnA8vs_77548cf4639145b2b265714e460dc9c6.jpg",Roadster,Apparel,Shirts,880,2199,60,4.3,2822,"XS, S, M, L, XL, XXL",White,Regular Fit,Cotton,Long Sleeves,Self Design,"White vertical stripes self design opaque Casual shirt, has a spread collar, button placket, long regular sleeves, straight hem Brand Fit: Classic Fit: Regular Fit The model (height 5'8) is wearing a size S 100% Cotton Machine wash Wash care: Machine Wash",InStock,STREAMLINE APPARELS PRIVATE LIMITED,https://www.myntra.com/Shirts/Roadster/The-Roadster-Life-Co-Pure-Cotton-Classic-Casual-Shirt/38248661/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Roadster Women Navy Blue & Maroon Regular Fit Checked Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/11987164/2020/7/7/3252c353-32e3-4ccc-9a2d-9101957b4fcb1594113095777-Roadster-Women-Navy-Blue--Pink-Regular-Fit-Checked-Casual-Sh-1.jpg",Roadster,Apparel,Shirts,894,1599,44,4.4,15368,"XS, S, M, L, XL, XXL",Navy Blue,Regular Fit,Viscose Rayon,Long Sleeves,Checked,"Navy Blue and maroon checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket The model (height 5'8"") is wearing a size S This Roadster tee is both flexible and trendy. Pair it with your favourite slim jeans and minimalistic silver jewellery for a cute date outfit. Material: 100% Viscose Rayon Machine Wash Wash care: Machine Wash",InStock,Savadika Retail Private Limited,https://www.myntra.com/Shirts/Roadster/Roadster-Women-Navy-Blue--Maroon-Regular-Fit-Checked-Casual-Shirt/11987164/buy,2026-06-26T05:32:19.624356+00:00
Myntra,The Roadster Lifestyle Co. Women Striped Oversized Pure Cotton Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/35141941/2025/7/23/ea1fc634-fc5b-41a1-8ca8-07ea336c1aeb1753249466539-Womens-Oversize-Long-Sleeve-Shirt-6331753249465882-1.jpg",Roadster,Apparel,Shirts,732,1799,59,4.3,1298,"XS, S, M, L, XL",Navy Blue,Oversized,Cotton,Long Sleeves,Striped,"Navy blue vertical stripes striped opaque Casual shirt ,has a spread collar, button placket, long regular sleeves, curved hem Brand Fit: Fit: Oversized The model (height 5'8) is wearing a size S 100% Cotton Machine Wash Wash care: Machine Wash",InStock,FRACTAL INDUSTRIES LIMITED,https://www.myntra.com/Shirts/Roadster/The-Roadster-Lifestyle-Co-Women-Striped-Oversized-Pure-Cotton-Casual-Shirt/35141941/buy,2026-06-26T05:32:19.624356+00:00
Myntra,glitchez Oversized Drop-Shoulder Sleeves Striped Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2026/FEBRUARY/20/vhlfvYcJ_6298fe1ae621422fab0480d403953f3d.jpg",glitchez,Apparel,Shirts,628,1699,63,4.1,187,"XS, S, M, L, XL",Blue,Oversized,"Polyester, Elastane",Long Sleeves,Striped,"Think of this as your sartorial reset button. It's the shirt that says you're busy, but never rushed. By taking the timeless stripes and blowing it up into an oversized, drop-shoulder silhouette, we've traded ""corporate stiffness"" for ""coastal cool."" Color: Blue Neckline: Spread collar Sleeve Styling: Long, drop-shoulder&nbsp; Closure: Button Surface Styling: Tie-up cuff Disclaimer: The model is AI generated. Fit: Oversized The model (height 5'8) is wearing a size S 99% Polyester , 1% Elastane Machine wash Wash care: Machine Wash",InStock,Shreyash Retail Private Limited,https://www.myntra.com/Shirts/glitchez/glitchez-Oversized-Drop-Shoulder-Sleeves-Striped-Casual-Shirt/38889377/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Roadster Women Relaxed Multi Stripes Printed Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2026/MAY/25/lpgLTNi8_47f2d7014eee46c6b45ad8c9db48838e.jpg",Roadster,Apparel,Shirts,738,1999,63,3.9,272,"S, M, L, XL, XXL",Multi,Relaxed Fit,Cotton,Short Sleeves,Printed,"Multicoloured Multi Stripes Printed Opaque Casual shirts ,has a Spread Collar, Button Placket, Short Regular Sleeves, Straight hem Brand Fit: Relaxed Fit: Relaxed Fit The model (height 5'8) is wearing a size S Fabric : Cotton Blend , Machinewash Wash care: Machine Wash",InStock,OEQUAL FASHION,https://www.myntra.com/Shirts/Roadster/Roadster-Women-Relaxed-Multi-Stripes-Printed-Casual-Shirt/42538084/buy,2026-06-26T05:32:19.624356+00:00
Myntra,her by invictus Pleats Detail Flutter Sleeves Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/25465610/2024/4/26/8bc4776b-cbf0-46c9-b3ff-34a62e29dff01714129335331-her-by-invictus-Women-Shirts-5171714129332634-1.jpg",her by invictus,Apparel,Shirts,854,1598,47,4.6,372,"S, M, L, XL, XXL",Rust,Regular Fit,Polyester,Short Sleeves,Solid,"Rust solid opaque casual shirt ,has a spread collar, pleated detail, concealed button placket, short flutter sleeves and curved hem The model (height 5'8) is wearing a size S 100% Polyester&nbsp; Machine wash Wash care: Machine Wash",InStock,STREAMLINE APPARELS PRIVATE LIMITED,https://www.myntra.com/Shirts/her+by+invictus/her-by-invictus-Pleats-Detail-Flutter-Sleeves-Casual-Shirt/25465610/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Stylecast X Slyck Vertical Striped Cutaway Collar Regular Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2024/DECEMBER/5/mnUOnnhy_6e31a6f1e75c4b7da25cc0a7a1d47d0f.jpg",Stylecast X Slyck,Apparel,Shirts,455,1199,62,4.1,5013,"XS, S, M, L, XL",Rust,Regular Fit,Polyester,Three-Quarter Sleeves,Printed,"Rust vertical stripes printed opaque Casual shirt ,has a cutaway collar, button placket, na pocket, three-quarter regular sleeves, straight hem Brand Fit: Comfort Fit: Regular Fit The model (height 5'8) is wearing a size S 100 % POLYESTER, Hand Wash Wash care: Hand Wash",InStock,Shreyash Retail Private Limited,https://www.myntra.com/Shirts/Stylecast+X+Slyck/Stylecast-X-Slyck-Vertical-Striped-Cutaway-Collar-Regular-Shirt/31850650/buy,2026-06-26T05:32:19.624356+00:00
Myntra,The Roadster Life Co. Classic Tartan Checked Double-Breasted Twill Weave Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2025/OCTOBER/7/enbC5Ozy_ea469b89d8c148b4a2e7d13098a9b0a4.jpg",Roadster,Apparel,Shirts,894,2199,59,4.4,3870,"XS, S, M, L, XL, XXL",Mauve,Regular Fit,Cotton,Long Sleeves,Checked,"Mauve tartan checks opaque Casual shirt ,has a spread collar, button placket, long regular sleeves, straight hem Brand Fit: Classic Fit: Regular Fit The model (height 5'8) is wearing a size S 100% Cotton Machine wash Wash care: Machine Wash",InStock,STREAMLINE APPARELS PRIVATE LIMITED,https://www.myntra.com/Shirts/Roadster/The-Roadster-Life-Co-Classic-Tartan-Checked-Double-Breasted-Twill-Weave-Casual-Shirt/37157605/buy,2026-06-26T05:32:19.624356+00:00
Myntra,LA'CORE Women Striped Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/2025/DECEMBER/29/tyDDe62H_bf269a5ba0ef4dc6aa76b5f0a6499c04.jpg",LA'CORE,Apparel,Shirts,460,1999,77,2.8,211,"S, M, L, XL, XXL",Red,Regular Fit,Viscose Rayon,Long Sleeves,Striped,"Red vertical stripes striped opaque Casual shirt ,has a spread collar, button placket, na pocket, long regular sleeves, curved hem Brand Fit: Fit: Regular Fit The model (height 5'8) is wearing a size S Fabric- Rayon, Machine Wash Wash care: Machine Wash",InStock,MANSI FAB,https://www.myntra.com/Shirts/LA%27CORE/LACORE-Women-Striped-Casual-Shirt/39031850/buy,2026-06-26T05:32:19.624356+00:00
Myntra,The Roadster Lifestyle Co. Women Spread Collar Textured Satin Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/31298488/2024/11/28/501d6c60-259d-46ee-b897-b75418531d101732811041900-The-Roadster-Lifestyle-Co-Women-Spread-Collar-Textured-Satin-6.jpg",Roadster,Apparel,Shirts,579,1999,71,4,4358,"XS, S, M, L, XL",Maroon,Regular Fit,Satin,Long Sleeves,Self Design,Maroon opaque casual shirt Spread collar Button placket Long sleeves Curved hemline Regular Fit The model (height 5.8') is wearing a size S Satin Machine Wash Wash care: Machine Wash,InStock,SUNSHINE LIFESTYLE,https://www.myntra.com/Shirts/Roadster/The-Roadster-Lifestyle-Co-Women-Spread-Collar-Textured-Satin-Casual-Shirt/31298488/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Oxolloxo Plus Size Abstract Printed Extended Sleeves High-Low Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/23634056/2023/6/14/be91c2e4-a3f3-46dc-86db-64a7e80a09971686750443907Tunics1.jpg",Oxolloxo,Apparel,Shirts,977,1699,42,4.4,491,"XXL, 3XL, 4XL, 5XL, 6XL, 7XL, 8XL, 9XL",Black,Regular Fit,Polyester,Short Sleeves,Printed,"Black and white printed shirt Spread collar Short,extended sleeves High-low hem Button closure The model (height 5'8) is wearing a size 2XL Polyester Machine Wash Wash care: Machine Wash",InStock,KPA APPARELS PRIVATE LIMITED,https://www.myntra.com/Shirts/Oxolloxo/Oxolloxo-Plus-Size-Abstract-Printed-Extended-Sleeves-High-Low-Casual-Shirt/23634056/buy,2026-06-26T05:32:19.624356+00:00
Myntra,Roadster Women Slim Fit Opaque Cotton Casual Shirt,"https://assets.myntassets.com/h_720,q_70,w_540/v1/assets/images/28007494/2024/3/12/92b91fea-1547-4e4c-8698-53367578b2901710245082450-The-Life-Co-Pure-Cotton-Wrap-Style-Casual-Shirt-976171024508-1.jpg",Roadster,Apparel,Shirts,869,1899,54,4.4,9788,"XS, S, M, L, XL, XXL",White,Slim Fit,Cotton,Long Sleeves,Solid,"White solid opaque Casual shirt ,has a spread collar, button placket, long puff sleeves, straight hem Size worn by the model: s Chest: 32"" Height: 5'7"" 100% Cotton Machine Wash Wash care: Machine Wash",InStock,STREAMLINE APPARELS PRIVATE LIMITED,https://www.myntra.com/Shirts/Roadster/Roadster-Women-Slim-Fit-Opaque-Cotton-Casual-Shirt/28007494/buy,2026-06-26T05:32:19.624356+00:00
